Fclt Building Address Key,Fclt Building Key,Fiscal Period,Fclt Building Address Hist Key,Building Number,Address Purpose,Address City Id,Is E911 Address,Street Number,Street Number Suffix,Pre Directional,Street Name,Street Suffix,Post Directional,City,State,Postal Code,Warehouse Load Date
OC19K-E911_1,OC19K,201602,OC19K-E911_1-201602,OC19K,E911_1,"","",21,"","",MANNING,AVE,"",MIDDLETON,MA,01949,09/01/15 05:12 AM
OC19K-STREET,OC19K,201602,OC19K-STREET-201602,OC19K,STREET,"","",21,"","",MANNING,AVE,"",MIDDLETON,MA,01949,09/01/15 05:12 AM
OC19L-E911_1,OC19L,201602,OC19L-E911_1-201602,OC19L,E911_1,"","",21,"","",MANNING,AVE,"",MIDDLETON,MA,01949,09/01/15 05:12 AM
OC19L-STREET,OC19L,201602,OC19L-STREET-201602,OC19L,STREET,"","",21,"","",MANNING,AVE,"",MIDDLETON,MA,01949,09/01/15 05:12 AM
OC19M-E911_1,OC19M,201602,OC19M-E911_1-201602,OC19M,E911_1,"","",21,"","",MANNING,AVE,"",MIDDLETON,MA,01949,09/01/15 05:12 AM
OC19M-STREET,OC19M,201602,OC19M-STREET-201602,OC19M,STREET,"","",21,"","",MANNING,AVE,"",MIDDLETON,MA,01949,09/01/15 05:12 AM
OC19N-E911_1,OC19N,201602,OC19N-E911_1-201602,OC19N,E911_1,"","",21,"","",MANNING,AVE,"",MIDDLETON,MA,01949,09/01/15 05:12 AM
OC19N-STREET,OC19N,201602,OC19N-STREET-201602,OC19N,STREET,"","",21,"","",MANNING,AVE,"",MIDDLETON,MA,01949,09/01/15 05:12 AM
OC19Q-E911_1,OC19Q,201602,OC19Q-E911_1-201602,OC19Q,E911_1,"","",21,"","",MANNING,AVE,"",MIDDLETON,MA,01949,09/01/15 05:12 AM
OC19Q-STREET,OC19Q,201602,OC19Q-STREET-201602,OC19Q,STREET,"","",21,"","",MANNING,AVE,"",MIDDLETON,MA,01949,09/01/15 05:12 AM
OC20-E911_1,OC20,201602,OC20-E911_1-201602,OC20,E911_1,"","",8,"","",TYLER,ST,"",SOMERVILLE,MA,02143,09/01/15 05:12 AM
OC20-STREET,OC20,201602,OC20-STREET-201602,OC20,STREET,"","",8,"","",TYLER,ST,"",SOMERVILLE,MA,02143,09/01/15 05:12 AM
OC21-E911_1,OC21,201602,OC21-E911_1-201602,OC21,E911_1,"","",50,"","",GROTON,RD,"",WESTFORD,MA,01886,09/01/15 05:12 AM
OC21-MAIL,OC21,201602,OC21-MAIL-201602,OC21,MAIL,"","",50,"","",GROTON,RD,"",WESTFORD,MA,01886,09/01/15 05:12 AM
OC21-STREET,OC21,201602,OC21-STREET-201602,OC21,STREET,"","",50,"","",GROTON,RD,"",WESTFORD,MA,01886,09/01/15 05:12 AM
OC22-E911_1,OC22,201602,OC22-E911_1-201602,OC22,E911_1,"","",50,"","",GROTON,RD,"",WESTFORD,MA,01886,09/01/15 05:12 AM
OC22-MAIL,OC22,201602,OC22-MAIL-201602,OC22,MAIL,"","",50,"","",GROTON,RD,"",WESTFORD,MA,01886,09/01/15 05:12 AM
OC22-STREET,OC22,201602,OC22-STREET-201602,OC22,STREET,"","",50,"","",GROTON,RD,"",WESTFORD,MA,01886,09/01/15 05:12 AM
OC23-E911_1,OC23,201602,OC23-E911_1-201602,OC23,E911_1,"","",50,"","",GROTON,RD,"",WESTFORD,MA,01886,09/01/15 05:12 AM
OC23-MAIL,OC23,201602,OC23-MAIL-201602,OC23,MAIL,"","",50,"","",GROTON,RD,"",WESTFORD,MA,01886,09/01/15 05:12 AM
OC23-STREET,OC23,201602,OC23-STREET-201602,OC23,STREET,"","",50,"","",GROTON,RD,"",WESTFORD,MA,01886,09/01/15 05:12 AM
OC24-E911_1,OC24,201602,OC24-E911_1-201602,OC24,E911_1,"","",50,"","",GROTON,RD,"",WESTFORD,MA,01886,09/01/15 05:12 AM
OC24-MAIL,OC24,201602,OC24-MAIL-201602,OC24,MAIL,"","",50,"","",GROTON,RD,"",WESTFORD,MA,01886,09/01/15 05:12 AM
OC24-STREET,OC24,201602,OC24-STREET-201602,OC24,STREET,"","",50,"","",GROTON,RD,"",WESTFORD,MA,01886,09/01/15 05:12 AM
OC25-E911_1,OC25,201602,OC25-E911_1-201602,OC25,E911_1,"","",50,"","",GROTON,RD,"",WESTFORD,MA,01886,09/01/15 05:12 AM
OC25-MAIL,OC25,201602,OC25-MAIL-201602,OC25,MAIL,"","",50,"","",GROTON,RD,"",WESTFORD,MA,01886,09/01/15 05:12 AM
1-E911_1,1,201602,1-E911_1-201602,1,E911_1,26019,"",33,"","",MASSACHUSETTS,AVE,"",CAMBRIDGE,MA,02139,09/01/15 05:12 AM
1-MAIL,1,201602,1-MAIL-201602,1,MAIL,708,"",77,"","",MASSACHUSETTS,AVE,"",CAMBRIDGE,MA,02139,09/01/15 05:12 AM
1-PARCL1,1,201602,1-PARCL1-201602,1,PARCL1,"","",MEM106,"","","","","",CAMBRIDGE,MA,02142,09/01/15 05:12 AM
1-STREET,1,201602,1-STREET-201602,1,STREET,26019,"",33,"","",MASSACHUSETTS,AVE,"",CAMBRIDGE,MA,02139,09/01/15 05:12 AM
2-E911_1,2,201602,2-E911_1-201602,2,E911_1,710,"",182,"","",MEMORIAL,DR,"",CAMBRIDGE,MA,02142,09/01/15 05:12 AM
2-MAIL,2,201602,2-MAIL-201602,2,MAIL,708,"",77,"","",MASSACHUSETTS,AVE,"",CAMBRIDGE,MA,02139,09/01/15 05:12 AM
2-PARCL1,2,201602,2-PARCL1-201602,2,PARCL1,"","",MEM106,"","","","","",CAMBRIDGE,MA,02142,09/01/15 05:12 AM
2-STREET,2,201602,2-STREET-201602,2,STREET,710,"",182,"","",MEMORIAL,DR,"",CAMBRIDGE,MA,02142,09/01/15 05:12 AM
3-E911_1,3,201602,3-E911_1-201602,3,E911_1,31037,"",33,R,"",MASSACHUSETTS,AVE,"",CAMBRIDGE,MA,02139,09/01/15 05:12 AM
3-MAIL,3,201602,3-MAIL-201602,3,MAIL,708,"",77,"","",MASSACHUSETTS,AVE,"",CAMBRIDGE,MA,02139,09/01/15 05:12 AM
3-PARCL1,3,201602,3-PARCL1-201602,3,PARCL1,"","",MEM106,"","","","","",CAMBRIDGE,MA,02142,09/01/15 05:12 AM
3-STREET,3,201602,3-STREET-201602,3,STREET,"","",33,"","",MASSACHUSETTS,AVE,(Rear),CAMBRIDGE,MA,02139,09/01/15 05:12 AM
4-E911_1,4,201602,4-E911_1-201602,4,E911_1,31039,"",182,R,"",MEMORIAL,DR,"",CAMBRIDGE,MA,02142,09/01/15 05:12 AM
4-MAIL,4,201602,4-MAIL-201602,4,MAIL,708,"",77,"","",MASSACHUSETTS,AVE,"",CAMBRIDGE,MA,02139,09/01/15 05:12 AM
4-PARCL1,4,201602,4-PARCL1-201602,4,PARCL1,"","",MEM106,"","","","","",CAMBRIDGE,MA,02142,09/01/15 05:12 AM
4-STREET,4,201602,4-STREET-201602,4,STREET,"","",182,"","",MEMORIAL,DR,(Rear),CAMBRIDGE,MA,02142,09/01/15 05:12 AM
5-E911_1,5,201602,5-E911_1-201602,5,E911_1,707,"",55,"","",MASSACHUSETTS,AVE,"",CAMBRIDGE,MA,02139,09/01/15 05:12 AM
5-MAIL,5,201602,5-MAIL-201602,5,MAIL,708,"",77,"","",MASSACHUSETTS,AVE,"",CAMBRIDGE,MA,02139,09/01/15 05:12 AM
5-PARCL1,5,201602,5-PARCL1-201602,5,PARCL1,"","",MEM106,"","","","","",CAMBRIDGE,MA,02142,09/01/15 05:12 AM
5-STREET,5,201602,5-STREET-201602,5,STREET,707,"",55,"","",MASSACHUSETTS,AVE,"",CAMBRIDGE,MA,02139,09/01/15 05:12 AM
6-E911_1,6,201602,6-E911_1-201602,6,E911_1,31039,"",182,R,"",MEMORIAL,DR,"",CAMBRIDGE,MA,02142,09/01/15 05:12 AM
6-MAIL,6,201602,6-MAIL-201602,6,MAIL,708,"",77,"","",MASSACHUSETTS,AVE,"",CAMBRIDGE,MA,02139,09/01/15 05:12 AM
6-PARCL1,6,201602,6-PARCL1-201602,6,PARCL1,"","",MEM106,"","","","","",CAMBRIDGE,MA,02142,09/01/15 05:12 AM
6-STREET,6,201602,6-STREET-201602,6,STREET,"","",182,"","",MEMORIAL,DR,(Rear),CAMBRIDGE,MA,02142,09/01/15 05:12 AM
6B-E911_1,6B,201602,6B-E911_1-201602,6B,E911_1,31039,"",182,R,"",MEMORIAL,DR,"",CAMBRIDGE,MA,02142,09/01/15 05:12 AM
6B-MAIL,6B,201602,6B-MAIL-201602,6B,MAIL,708,"",77,"","",MASSACHUSETTS,AVE,"",CAMBRIDGE,MA,02139,09/01/15 05:12 AM
6B-PARCL1,6B,201602,6B-PARCL1-201602,6B,PARCL1,"","",MEM106,"","","","","",CAMBRIDGE,MA,02142,09/01/15 05:12 AM
6B-STREET,6B,201602,6B-STREET-201602,6B,STREET,"","",182,"","",MEMORIAL,DR,(Rear),CAMBRIDGE,MA,02142,09/01/15 05:12 AM
6C-E911_1,6C,201602,6C-E911_1-201602,6C,E911_1,31039,"",182,R,"",MEMORIAL,DR,"",CAMBRIDGE,MA,02142,09/01/15 05:12 AM
6C-MAIL,6C,201602,6C-MAIL-201602,6C,MAIL,708,"",77,"","",MASSACHUSETTS,AVE,"",CAMBRIDGE,MA,02139,09/01/15 05:12 AM
6C-STREET,6C,201602,6C-STREET-201602,6C,STREET,"","",182,"","",MEMORIAL,DR,(Rear),CAMBRIDGE,MA,02142,09/01/15 05:12 AM
7-E911_1,7,201602,7-E911_1-201602,7,E911_1,708,"",77,"","",MASSACHUSETTS,AVE,"",CAMBRIDGE,MA,02139,09/01/15 05:12 AM
7-MAIL,7,201602,7-MAIL-201602,7,MAIL,708,"",77,"","",MASSACHUSETTS,AVE,"",CAMBRIDGE,MA,02139,09/01/15 05:12 AM
7-PARCL1,7,201602,7-PARCL1-201602,7,PARCL1,"","",MEM106,"","","","","",CAMBRIDGE,MA,02142,09/01/15 05:12 AM
7-STREET,7,201602,7-STREET-201602,7,STREET,708,"",77,"","",MASSACHUSETTS,AVE,"",CAMBRIDGE,MA,02139,09/01/15 05:12 AM
7A-E911_1,7A,201602,7A-E911_1-201602,7A,E911_1,708,"",77,"","",MASSACHUSETTS,AVE,"",CAMBRIDGE,MA,02139,09/01/15 05:12 AM
7A-MAIL,7A,201602,7A-MAIL-201602,7A,MAIL,708,"",77,"","",MASSACHUSETTS,AVE,"",CAMBRIDGE,MA,02139,09/01/15 05:12 AM
7A-PARCL1,7A,201602,7A-PARCL1-201602,7A,PARCL1,"","",MEM106,"","","","","",CAMBRIDGE,MA,02142,09/01/15 05:12 AM
7A-STREET,7A,201602,7A-STREET-201602,7A,STREET,708,"",77,"","",MASSACHUSETTS,AVE,"",CAMBRIDGE,MA,02139,09/01/15 05:12 AM
8-E911_1,8,201602,8-E911_1-201602,8,E911_1,25343,"",21,"","",AMES,ST,"",CAMBRIDGE,MA,02142,09/01/15 05:12 AM
8-MAIL,8,201602,8-MAIL-201602,8,MAIL,708,"",77,"","",MASSACHUSETTS,AVE,"",CAMBRIDGE,MA,02139,09/01/15 05:12 AM
8-PARCL1,8,201602,8-PARCL1-201602,8,PARCL1,"","",MEM106,"","","","","",CAMBRIDGE,MA,02142,09/01/15 05:12 AM
8-STREET,8,201602,8-STREET-201602,8,STREET,25343,"",21,"","",AMES,ST,"",CAMBRIDGE,MA,02142,09/01/15 05:12 AM
9-E911_1,9,201602,9-E911_1-201602,9,E911_1,704,"",105,"","",MASSACHUSETTS,AVE,"",CAMBRIDGE,MA,02139,09/01/15 05:12 AM
9-MAIL,9,201602,9-MAIL-201602,9,MAIL,708,"",77,"","",MASSACHUSETTS,AVE,"",CAMBRIDGE,MA,02139,09/01/15 05:12 AM
9-PARCL1,9,201602,9-PARCL1-201602,9,PARCL1,"","",MEM106,"","","","","",CAMBRIDGE,MA,02142,09/01/15 05:12 AM
9-STREET,9,201602,9-STREET-201602,9,STREET,704,"",105,"","",MASSACHUSETTS,AVE,"",CAMBRIDGE,MA,02139,09/01/15 05:12 AM
10-E911_1,10,201602,10-E911_1-201602,10,E911_1,26060,"",222,"","",MEMORIAL,DR,"",CAMBRIDGE,MA,02139,09/01/15 05:12 AM
10-MAIL,10,201602,10-MAIL-201602,10,MAIL,708,"",77,"","",MASSACHUSETTS,AVE,"",CAMBRIDGE,MA,02139,09/01/15 05:12 AM
10-PARCL1,10,201602,10-PARCL1-201602,10,PARCL1,"","",MEM106,"","","","","",CAMBRIDGE,MA,02142,09/01/15 05:12 AM
10-STREET,10,201602,10-STREET-201602,10,STREET,26060,"",222,"","",MEMORIAL,DR,"",CAMBRIDGE,MA,02139,09/01/15 05:12 AM
11-E911_1,11,201602,11-E911_1-201602,11,E911_1,31040,"",77,R,"",MASSACHUSETTS,AVE,"",CAMBRIDGE,MA,02139,09/01/15 05:12 AM
11-MAIL,11,201602,11-MAIL-201602,11,MAIL,708,"",77,"","",MASSACHUSETTS,AVE,"",CAMBRIDGE,MA,02139,09/01/15 05:12 AM
11-PARCL1,11,201602,11-PARCL1-201602,11,PARCL1,"","",MEM106,"","","","","",CAMBRIDGE,MA,02142,09/01/15 05:12 AM
11-STREET,11,201602,11-STREET-201602,11,STREET,"","",77,"","",MASSACHUSETTS,AVE,(Rear),CAMBRIDGE,MA,02139,09/01/15 05:12 AM
13-E911_1,13,201602,13-E911_1-201602,13,E911_1,31912,"",105,R,"",MASSACHUSETTS,AVE,"",CAMBRIDGE,MA,02139,09/01/15 05:12 AM
13-MAIL,13,201602,13-MAIL-201602,13,MAIL,708,"",77,"","",MASSACHUSETTS,AVE,"",CAMBRIDGE,MA,02139,09/01/15 05:12 AM
13-PARCL1,13,201602,13-PARCL1-201602,13,PARCL1,"","",MEM106,"","","","","",CAMBRIDGE,MA,02142,09/01/15 05:12 AM
13-STREET,13,201602,13-STREET-201602,13,STREET,"","",105,"","",MASSACHUSETTS,AVE,(Rear),CAMBRIDGE,MA,02139,09/01/15 05:12 AM
14-E911_1,14,201602,14-E911_1-201602,14,E911_1,27500,"",160,"","",MEMORIAL,DR,"",CAMBRIDGE,MA,02142,09/01/15 05:12 AM
14-MAIL,14,201602,14-MAIL-201602,14,MAIL,708,"",77,"","",MASSACHUSETTS,AVE,"",CAMBRIDGE,MA,02139,09/01/15 05:12 AM
14-PARCL1,14,201602,14-PARCL1-201602,14,PARCL1,"","",MEM106,"","","","","",CAMBRIDGE,MA,02142,09/01/15 05:12 AM
14-STREET,14,201602,14-STREET-201602,14,STREET,27500,"",160,"","",MEMORIAL,DR,"",CAMBRIDGE,MA,02142,09/01/15 05:12 AM
14E-E911_1,14E,201602,14E-E911_1-201602,14E,E911_1,27500,"",160,"","",MEMORIAL,DR,"",CAMBRIDGE,MA,02142,09/01/15 05:12 AM
14E-STREET,14E,201602,14E-STREET-201602,14E,STREET,27500,"",160,"","",MEMORIAL,DR,"",CAMBRIDGE,MA,02142,09/01/15 05:12 AM
50-E911_1,50,201603,50-E911_1-201603,50,E911_1,731,"",142,"","",MEMORIAL,DR,"",CAMBRIDGE,MA,02142,10/01/15 05:17 AM
50-MAIL,50,201603,50-MAIL-201603,50,MAIL,708,"",77,"","",MASSACHUSETTS,AVE,"",CAMBRIDGE,MA,02139,10/01/15 05:17 AM
50-PARCL1,50,201603,50-PARCL1-201603,50,PARCL1,"","",MEM106,"","","","","",CAMBRIDGE,MA,02142,10/01/15 05:17 AM
50-STREET,50,201603,50-STREET-201603,50,STREET,731,"",142,"","",MEMORIAL,DR,"",CAMBRIDGE,MA,02142,10/01/15 05:17 AM
51-E911_1,51,201603,51-E911_1-201603,51,E911_1,730,"",134,"","",MEMORIAL,DR,"",CAMBRIDGE,MA,02142,10/01/15 05:17 AM
51-MAIL,51,201603,51-MAIL-201603,51,MAIL,708,"",77,"","",MASSACHUSETTS,AVE,"",CAMBRIDGE,MA,02139,10/01/15 05:17 AM
51-PARCL1,51,201603,51-PARCL1-201603,51,PARCL1,"","",MEM106,"","","","","",CAMBRIDGE,MA,02142,10/01/15 05:17 AM
51-STREET,51,201603,51-STREET-201603,51,STREET,730,"",134,"","",MEMORIAL,DR,"",CAMBRIDGE,MA,02142,10/01/15 05:17 AM
54-E911_1,54,201603,54-E911_1-201603,54,E911_1,25343,"",21,"","",AMES,ST,"",CAMBRIDGE,MA,02142,10/01/15 05:17 AM
54-MAIL,54,201603,54-MAIL-201603,54,MAIL,708,"",77,"","",MASSACHUSETTS,AVE,"",CAMBRIDGE,MA,02139,10/01/15 05:17 AM
54-PARCL1,54,201603,54-PARCL1-201603,54,PARCL1,"","",MEM106,"","","","","",CAMBRIDGE,MA,02142,10/01/15 05:17 AM
54-STREET,54,201603,54-STREET-201603,54,STREET,25343,"",21,"","",AMES,ST,"",CAMBRIDGE,MA,02142,10/01/15 05:17 AM
56-E911_1,56,201603,56-E911_1-201603,56,E911_1,25343,"",21,"","",AMES,ST,"",CAMBRIDGE,MA,02142,10/01/15 05:17 AM
56-MAIL,56,201603,56-MAIL-201603,56,MAIL,708,"",77,"","",MASSACHUSETTS,AVE,"",CAMBRIDGE,MA,02139,10/01/15 05:17 AM
56-PARCL1,56,201603,56-PARCL1-201603,56,PARCL1,"","",MEM106,"","","","","",CAMBRIDGE,MA,02142,10/01/15 05:17 AM
56-STREET,56,201603,56-STREET-201603,56,STREET,25343,"",21,"","",AMES,ST,"",CAMBRIDGE,MA,02142,10/01/15 05:17 AM
57-E911_1,57,201603,57-E911_1-201603,57,E911_1,31036,"",6,"","",VASSAR,ST,"",CAMBRIDGE,MA,02139,10/01/15 05:17 AM
57-MAIL,57,201603,57-MAIL-201603,57,MAIL,708,"",77,"","",MASSACHUSETTS,AVE,"",CAMBRIDGE,MA,02139,10/01/15 05:17 AM
57-PARCL1,57,201603,57-PARCL1-201603,57,PARCL1,"","",MEM106,"","","","","",CAMBRIDGE,MA,02142,10/01/15 05:17 AM
57-STREET,57,201603,57-STREET-201603,57,STREET,31036,"",6,"","",VASSAR,ST,"",CAMBRIDGE,MA,02139,10/01/15 05:17 AM
62-E911_1,62,201603,62-E911_1-201603,62,E911_1,31041,"",3,R,"",AMES,ST,"",CAMBRIDGE,MA,02142,10/01/15 05:17 AM
62-MAIL,62,201603,62-MAIL-201603,62,MAIL,"","",3,"","",AMES,ST,(Rear),CAMBRIDGE,MA,02142,10/01/15 05:17 AM
62-PARCL1,62,201603,62-PARCL1-201603,62,PARCL1,"","",MEM106,"","","","","",CAMBRIDGE,MA,02142,10/01/15 05:17 AM
62-STREET,62,201603,62-STREET-201603,62,STREET,"","",3,"","",AMES,ST,(Rear),CAMBRIDGE,MA,02142,10/01/15 05:17 AM
62H-E911_1,62H,201603,62H-E911_1-201603,62H,E911_1,31041,"",3,R,"",AMES,ST,"",CAMBRIDGE,MA,02142,10/01/15 05:17 AM
62H-STREET,62H,201603,62H-STREET-201603,62H,STREET,"","",3,"","",AMES,ST,(Rear),CAMBRIDGE,MA,02142,10/01/15 05:17 AM
62M-E911_1,62M,201603,62M-E911_1-201603,62M,E911_1,31041,"",3,R,"",AMES,ST,"",CAMBRIDGE,MA,02142,10/01/15 05:17 AM
62M-STREET,62M,201603,62M-STREET-201603,62M,STREET,"","",3,"","",AMES,ST,(Rear),CAMBRIDGE,MA,02142,10/01/15 05:17 AM
62W-E911_1,62W,201603,62W-E911_1-201603,62W,E911_1,31041,"",3,R,"",AMES,ST,"",CAMBRIDGE,MA,02142,10/01/15 05:17 AM
62W-STREET,62W,201603,62W-STREET-201603,62W,STREET,"","",3,"","",AMES,ST,(Rear),CAMBRIDGE,MA,02142,10/01/15 05:17 AM
64-E911_1,64,201603,64-E911_1-201603,64,E911_1,24630,"",3,"","",AMES,ST,"",CAMBRIDGE,MA,02142,10/01/15 05:17 AM
64-MAIL,64,201603,64-MAIL-201603,64,MAIL,24630,"",3,"","",AMES,ST,"",CAMBRIDGE,MA,02142,10/01/15 05:17 AM
64-PARCL1,64,201603,64-PARCL1-201603,64,PARCL1,"","",MEM106,"","","","","",CAMBRIDGE,MA,02142,10/01/15 05:17 AM
64-STREET,64,201603,64-STREET-201603,64,STREET,24630,"",3,"","",AMES,ST,"",CAMBRIDGE,MA,02142,10/01/15 05:17 AM
64B-E911_1,64B,201603,64B-E911_1-201603,64B,E911_1,24630,"",3,"","",AMES,ST,"",CAMBRIDGE,MA,02142,10/01/15 05:17 AM
64B-STREET,64B,201603,64B-STREET-201603,64B,STREET,24630,"",3,"","",AMES,ST,"",CAMBRIDGE,MA,02142,10/01/15 05:17 AM
64G-E911_1,64G,201603,64G-E911_1-201603,64G,E911_1,24630,"",3,"","",AMES,ST,"",CAMBRIDGE,MA,02142,10/01/15 05:17 AM
64G-STREET,64G,201603,64G-STREET-201603,64G,STREET,24630,"",3,"","",AMES,ST,"",CAMBRIDGE,MA,02142,10/01/15 05:17 AM
64W-E911_1,64W,201603,64W-E911_1-201603,64W,E911_1,24630,"",3,"","",AMES,ST,"",CAMBRIDGE,MA,02142,10/01/15 05:17 AM
64W-STREET,64W,201603,64W-STREET-201603,64W,STREET,24630,"",3,"","",AMES,ST,"",CAMBRIDGE,MA,02142,10/01/15 05:17 AM
66-E911_1,66,201603,66-E911_1-201603,66,E911_1,25344,"",25,"","",AMES,ST,"",CAMBRIDGE,MA,02142,10/01/15 05:17 AM
66-MAIL,66,201603,66-MAIL-201603,66,MAIL,708,"",77,"","",MASSACHUSETTS,AVE,"",CAMBRIDGE,MA,02139,10/01/15 05:17 AM
66-PARCL1,66,201603,66-PARCL1-201603,66,PARCL1,"","",MEM106,"","","","","",CAMBRIDGE,MA,02142,10/01/15 05:17 AM
66-STREET,66,201603,66-STREET-201603,66,STREET,25344,"",25,"","",AMES,ST,"",CAMBRIDGE,MA,02142,10/01/15 05:17 AM
68-E911_1,68,201603,68-E911_1-201603,68,E911_1,25345,"",31,"","",AMES,ST,"",CAMBRIDGE,MA,02142,10/01/15 05:17 AM
68-MAIL,68,201603,68-MAIL-201603,68,MAIL,708,"",77,"","",MASSACHUSETTS,AVE,"",CAMBRIDGE,MA,02139,10/01/15 05:17 AM
68-PARCL1,68,201603,68-PARCL1-201603,68,PARCL1,"","",AME31,"","","","","","","",02142,10/01/15 05:17 AM
68-STREET,68,201603,68-STREET-201603,68,STREET,25345,"",31,"","",AMES,ST,"",CAMBRIDGE,MA,02142,10/01/15 05:17 AM
76-E911_1,76,201603,76-E911_1-201603,76,E911_1,31707,"",500,"","",MAIN,ST,"",CAMBRIDGE,MA,02142,10/01/15 05:17 AM
76-MAIL,76,201603,76-MAIL-201603,76,MAIL,708,"",77,"","",MASSACHUSETTS,AVE,"",CAMBRIDGE,MA,02139,10/01/15 05:17 AM
76-STREET,76,201603,76-STREET-201603,76,STREET,31707,"",500,"","",MAIN,ST,"",CAMBRIDGE,MA,02142,10/01/15 05:17 AM
E1-E911_1,E1,201603,E1-E911_1-201603,E1,E911_1,24118,"",111,"","",MEMORIAL,DR,"",CAMBRIDGE,MA,02142,10/01/15 05:17 AM
E1-MAIL,E1,201603,E1-MAIL-201603,E1,MAIL,24118,"",111,"","",MEMORIAL,DR,"",CAMBRIDGE,MA,02142,10/01/15 05:17 AM
E1-PARCL1,E1,201603,E1-PARCL1-201603,E1,PARCL1,"","",MEM106,"","","","","",CAMBRIDGE,MA,02142,10/01/15 05:17 AM
E1-STREET,E1,201603,E1-STREET-201603,E1,STREET,24118,"",111,"","",MEMORIAL,DR,"",CAMBRIDGE,MA,02142,10/01/15 05:17 AM
E2-E911_1,E2,201603,E2-E911_1-201603,E2,E911_1,29136,"",4,"","",AMES,ST,"",CAMBRIDGE,MA,02142,10/01/15 05:17 AM
E2-E911_2,E2,201603,E2-E911_2-201603,E2,E911_2,"","",70,"","",AMHERST,ST,"",CAMBRIDGE,MA,02142,10/01/15 05:17 AM
E2-MAIL,E2,201603,E2-MAIL-201603,E2,MAIL,"","",70,"","",AMHERST,ST,"",CAMBRIDGE,MA,02142,10/01/15 05:17 AM
E2-PARCL1,E2,201603,E2-PARCL1-201603,E2,PARCL1,"","",MEM106,"","","","","",CAMBRIDGE,MA,02142,10/01/15 05:17 AM
E2-STREET,E2,201603,E2-STREET-201603,E2,STREET,29136,"",4,"","",AMES,ST,"",CAMBRIDGE,MA,02142,10/01/15 05:17 AM
E14-E911_1,E14,201603,E14-E911_1-201603,E14,E911_1,31393,"",75,"","",AMHERST,ST,"",CAMBRIDGE,MA,02142,10/01/15 05:17 AM
E14-MAIL,E14,201603,E14-MAIL-201603,E14,MAIL,708,"",77,"","",MASSACHUSETTS,AVE,"",CAMBRIDGE,MA,02139,10/01/15 05:17 AM
E14-STREET,E14,201603,E14-STREET-201603,E14,STREET,31393,"",75,"","",AMHERST,ST,"",CAMBRIDGE,MA,02142,10/01/15 05:17 AM
E15-E911_1,E15,201603,E15-E911_1-201603,E15,E911_1,25342,"",20,"","",AMES,ST,"",CAMBRIDGE,MA,02142,10/01/15 05:17 AM
E15-MAIL,E15,201603,E15-MAIL-201603,E15,MAIL,708,"",77,"","",MASSACHUSETTS,AVE,"",CAMBRIDGE,MA,02139,10/01/15 05:17 AM
E15-PARCL1,E15,201603,E15-PARCL1-201603,E15,PARCL1,"","",MAI364,"","","","","","","",02142,10/01/15 05:17 AM
E15-PARCL2,E15,201603,E15-PARCL2-201603,E15,PARCL2,"","",AME12,"","","","","","","",02142,10/01/15 05:17 AM
E15-STREET,E15,201603,E15-STREET-201603,E15,STREET,25342,"",20,"","",AMES,ST,"",CAMBRIDGE,MA,02142,10/01/15 05:17 AM
E17-E911_1,E17,201603,E17-E911_1-201603,E17,E911_1,29173,"",40,"","",AMES,ST,"",CAMBRIDGE,MA,02142,10/01/15 05:17 AM
E17-MAIL,E17,201603,E17-MAIL-201603,E17,MAIL,708,"",77,"","",MASSACHUSETTS,AVE,"",CAMBRIDGE,MA,02139,10/01/15 05:17 AM
E17-PARCL1,E17,201603,E17-PARCL1-201603,E17,PARCL1,"","",MAI364,"","","","","","","",02142,10/01/15 05:17 AM
E17-STREET,E17,201603,E17-STREET-201603,E17,STREET,29173,"",40,"","",AMES,ST,"",CAMBRIDGE,MA,02142,10/01/15 05:17 AM
E18-E911_1,E18,201603,E18-E911_1-201603,E18,E911_1,29507,"",50,"","",AMES,ST,"",CAMBRIDGE,MA,02142,10/01/15 05:17 AM
E18-MAIL,E18,201603,E18-MAIL-201603,E18,MAIL,708,"",77,"","",MASSACHUSETTS,AVE,"",CAMBRIDGE,MA,02139,10/01/15 05:17 AM
E18-PARCL1,E18,201603,E18-PARCL1-201603,E18,PARCL1,"","",MAI364,"","","","","","","",02142,10/01/15 05:17 AM
E18-STREET,E18,201603,E18-STREET-201603,E18,STREET,29507,"",50,"","",AMES,ST,"",CAMBRIDGE,MA,02142,10/01/15 05:17 AM
E19-E911_1,E19,201603,E19-E911_1-201603,E19,E911_1,25938,"",400,"","",MAIN,ST,"",CAMBRIDGE,MA,02142,10/01/15 05:17 AM
E19-MAIL,E19,201603,E19-MAIL-201603,E19,MAIL,708,"",77,"","",MASSACHUSETTS,AVE,"",CAMBRIDGE,MA,02139,10/01/15 05:17 AM
E19-PARCL1,E19,201603,E19-PARCL1-201603,E19,PARCL1,"","",MAI364,"","","","","","","",02142,10/01/15 05:17 AM
E19-STREET,E19,201603,E19-STREET-201603,E19,STREET,25938,"",400,"","",MAIN,ST,"",CAMBRIDGE,MA,02142,10/01/15 05:17 AM
E23-E911_1,E23,201603,E23-E911_1-201603,E23,E911_1,25550,"",25,"","",CARLETON,ST,"",CAMBRIDGE,MA,02142,10/01/15 05:17 AM
